species_code,n,died,year,plot
28731-ACE-SAC,5,1,2010,396112
28731-ACE-SAC,1,0,2007,425722
28731-ACE-SAC,4,1,2010,685109
28731-ACE-SAC,4,1,2010,685803
28731-ACE-SAC,4,1,2010,685961
28731-ACE-SAC,4,1,2010,686373
28731-ACE-SAC,4,1,2010,686537
28731-ACE-SAC,4,1,2010,686718
28731-ACE-SAC,15,5,2010,685109
28731-ACE-SAC,15,5,2010,685803
28731-ACE-SAC,15,5,2010,685961
28731-ACE-SAC,15,5,2010,686373
28731-ACE-SAC,15,5,2010,686537
28731-ACE-SAC,15,5,2010,686718
28731-ACE-SAC,1,0,2007,395787
28731-ACE-SAC,4,0,2008,685222
28731-ACE-SAC,4,0,2008,685470
28731-ACE-SAC,4,0,2008,685491
28731-ACE-SAC,4,0,2008,686305
28731-ACE-SAC,4,0,2008,686310
28731-ACE-SAC,4,0,2008,686700
28731-ACE-SAC,12,0,2008,685222
28731-ACE-SAC,12,0,2008,685470
28731-ACE-SAC,12,0,2008,685491
28731-ACE-SAC,12,0,2008,686305
28731-ACE-SAC,12,0,2008,686310
28731-ACE-SAC,12,0,2008,686700
28731-ACE-SAC,11,1,2005,396835
28731-ACE-SAC,1,0,2007,397015
28731-ACE-SAC,14,0,2007,404569
28731-ACE-SAC,11,0,2007,397806
28731-ACE-SAC,18,1,2011,398731
28731-ACE-SAC,7,0,2009,396866
28731-ACE-SAC,1,1,2007,395846
28731-ACE-SAC,2,1,2007,396371
28731-ACE-SAC,2,1,2007,396380
28731-ACE-SAC,5,2,2007,406112
28731-ACE-SAC,13,1,2009,398571
28731-ACE-SAC,18,2,2011,397632
28731-ACE-SAC,32,1,2009,421491
28731-ACE-SAC,1,1,2005,396322
28731-ACE-SAC,1,0,2010,685424
28731-ACE-SAC,1,0,2010,685507
28731-ACE-SAC,3,0,2006,396047
28731-ACE-SAC,2,0,2005,404408
28731-ACE-SAC,12,0,2011,397675
28731-ACE-SAC,13,0,2008,398482
28731-ACE-SAC,7,5,2012,398639
28731-ACE-SAC,12,0,2005,395680
28731-ACE-SAC,16,0,2005,396154
28731-ACE-SAC,1,0,2005,398380
28731-ACE-SAC,4,0,2005,397225
28731-ACE-SAC,14,0,2007,404657
28731-ACE-SAC,2,0,2006,397909
28731-ACE-SAC,11,9,2012,488156
28731-ACE-SAC,6,2,2006,397582
28731-ACE-SAC,12,3,2011,397205
28731-ACE-SAC,20,1,2009,398378
28731-ACE-SAC,25,1,2007,404593
28731-ACE-SAC,5,0,2006,314621
28731-ACE-SAC,8,8,2008,398480
28731-ACE-SAC,14,1,2009,398674
28731-ACE-SAC,29,0,2012,396938
28731-ACE-SAC,11,2,2007,395853
28731-ACE-SAC,6,0,2008,396036
28731-ACE-SAC,2,2,2010,397711
28731-ACE-SAC,17,2,2009,396965
28731-ACE-SAC,4,0,2010,396115
28731-ACE-SAC,8,1,2008,686168
28731-ACE-SAC,8,1,2008,686413
28731-ACE-SAC,12,0,2007,397776
28731-ACE-SAC,7,2,2005,395464
28731-ACE-SAC,9,2,2010,685445
28731-ACE-SAC,6,3,2007,398435
28731-ACE-SAC,15,0,2005,420628
28731-ACE-SAC,26,1,2005,314296
28731-ACE-SAC,26,1,2005,315639
28731-ACE-SAC,13,2,2007,395871
28731-ACE-SAC,11,0,2006,317018
28731-ACE-SAC,1,0,2011,396834
28731-ACE-SAC,12,1,2012,398630
28731-ACE-SAC,15,2,2010,685352
28731-ACE-SAC,15,2,2010,686023
28731-ACE-SAC,15,2,2010,686375
28731-ACE-SAC,14,1,2007,685231
28731-ACE-SAC,14,1,2007,685833
28731-ACE-SAC,23,0,2009,404537
28731-ACE-SAC,2,1,2009,404566
28731-ACE-SAC,12,0,2010,398579
28731-ACE-SAC,1,0,2005,397947
28731-ACE-SAC,5,0,2011,397077
28731-ACE-SAC,4,0,2006,637102
28731-ACE-SAC,4,0,2012,397768
28731-ACE-SAC,6,2,2005,641613
28731-ACE-SAC,1,1,2005,397208
28731-ACE-SAC,6,0,2005,314856
28731-ACE-SAC,24,0,2008,405715
28731-ACE-SAC,19,4,2008,405730
28731-ACE-SAC,5,1,2010,685227
28731-ACE-SAC,5,1,2010,685439
28731-ACE-SAC,5,1,2010,685565
28731-ACE-SAC,5,1,2010,685670
28731-ACE-SAC,5,1,2010,685853
28731-ACE-SAC,5,1,2010,686157
28731-ACE-SAC,5,1,2010,686397
28731-ACE-SAC,8,1,2010,685227
28731-ACE-SAC,8,1,2010,685439
28731-ACE-SAC,8,1,2010,685565
28731-ACE-SAC,8,1,2010,685670
28731-ACE-SAC,8,1,2010,685853
28731-ACE-SAC,8,1,2010,686157
28731-ACE-SAC,8,1,2010,686397
28731-ACE-SAC,3,1,2007,396976
28731-ACE-SAC,2,1,2008,685189
28731-ACE-SAC,2,1,2008,685951
28731-ACE-SAC,2,1,2008,686113
28731-ACE-SAC,2,1,2008,686475
28731-ACE-SAC,13,6,2007,398623
28731-ACE-SAC,5,3,2006,636978
28731-ACE-SAC,36,0,2009,398548
28731-ACE-SAC,1,1,2012,396984
28731-ACE-SAC,10,0,2010,398727
28731-ACE-SAC,11,6,2010,396093
28731-ACE-SAC,1,0,2005,397956
28731-ACE-SAC,3,0,2011,397263
28731-ACE-SAC,9,1,2010,685023
28731-ACE-SAC,9,1,2010,685132
28731-ACE-SAC,9,1,2010,685212
28731-ACE-SAC,9,1,2010,685935
28731-ACE-SAC,9,1,2010,686127
28731-ACE-SAC,9,1,2010,686173
28731-ACE-SAC,9,1,2010,686179
28731-ACE-SAC,9,1,2010,686443
28731-ACE-SAC,8,0,2010,685023
28731-ACE-SAC,8,0,2010,685132
28731-ACE-SAC,8,0,2010,685212
28731-ACE-SAC,8,0,2010,685935
28731-ACE-SAC,8,0,2010,686127
28731-ACE-SAC,8,0,2010,686173
28731-ACE-SAC,8,0,2010,686179
28731-ACE-SAC,8,0,2010,686443
28731-ACE-SAC,13,1,2010,685023
28731-ACE-SAC,13,1,2010,685132
28731-ACE-SAC,13,1,2010,685212
28731-ACE-SAC,13,1,2010,685935
28731-ACE-SAC,13,1,2010,686127
28731-ACE-SAC,13,1,2010,686173
28731-ACE-SAC,13,1,2010,686179
28731-ACE-SAC,13,1,2010,686443
28731-ACE-SAC,5,0,2010,685023
28731-ACE-SAC,5,0,2010,685132
28731-ACE-SAC,5,0,2010,685212
28731-ACE-SAC,5,0,2010,685935
28731-ACE-SAC,5,0,2010,686127
28731-ACE-SAC,5,0,2010,686173
28731-ACE-SAC,5,0,2010,686179
28731-ACE-SAC,5,0,2010,686443
28731-ACE-SAC,6,1,2010,685584
28731-ACE-SAC,11,0,2008,422541
28731-ACE-SAC,9,1,2012,613326
28731-ACE-SAC,22,1,2007,405178
28731-ACE-SAC,3,1,2009,395536
28731-ACE-SAC,4,1,2007,395755
28731-ACE-SAC,21,0,2011,395507
28731-ACE-SAC,28,2,2005,404369
28731-ACE-SAC,13,0,2009,686349
28731-ACE-SAC,13,0,2009,686726
28731-ACE-SAC,10,0,2009,686349
28731-ACE-SAC,10,0,2009,686726
28731-ACE-SAC,11,0,2009,685319
28731-ACE-SAC,11,0,2009,685699
28731-ACE-SAC,11,0,2009,685730
28731-ACE-SAC,11,0,2009,685787
28731-ACE-SAC,11,0,2009,686246
28731-ACE-SAC,11,0,2009,686666
28731-ACE-SAC,13,0,2009,685319
28731-ACE-SAC,13,0,2009,685699
28731-ACE-SAC,13,0,2009,685730
28731-ACE-SAC,13,0,2009,685787
28731-ACE-SAC,13,0,2009,686246
28731-ACE-SAC,13,0,2009,686666
28731-ACE-SAC,30,21,2005,316225
28731-ACE-SAC,12,1,2010,397575
28731-ACE-SAC,6,5,2008,685536
28731-ACE-SAC,40,10,2009,404954
28731-ACE-SAC,29,8,2008,405286
28731-ACE-SAC,8,1,2005,315306
28731-ACE-SAC,4,0,2012,397728
28731-ACE-SAC,4,2,2005,421056
28731-ACE-SAC,33,2,2008,398671
28731-ACE-SAC,28,1,2007,314129
28731-ACE-SAC,16,1,2006,314995
28731-ACE-SAC,16,1,2006,315464
28731-ACE-SAC,6,0,2008,397066
28731-ACE-SAC,4,3,2010,397671
28731-ACE-SAC,19,3,2008,397901
28731-ACE-SAC,9,0,2009,395717
28731-ACE-SAC,9,1,2005,685197
28731-ACE-SAC,9,1,2005,685234
28731-ACE-SAC,9,1,2005,685333
28731-ACE-SAC,9,1,2005,685578
28731-ACE-SAC,9,1,2005,686251
28731-ACE-SAC,9,1,2005,686462
28731-ACE-SAC,9,1,2005,686708
28731-ACE-SAC,12,0,2005,685107
28731-ACE-SAC,12,0,2005,685560
28731-ACE-SAC,12,0,2005,685684
28731-ACE-SAC,12,0,2005,685896
28731-ACE-SAC,12,0,2005,686154
28731-ACE-SAC,12,0,2005,686176
28731-ACE-SAC,12,0,2005,686260
28731-ACE-SAC,12,0,2005,686274
28731-ACE-SAC,12,0,2005,686289
28731-ACE-SAC,12,0,2005,686674
28731-ACE-SAC,16,0,2005,685107
28731-ACE-SAC,16,0,2005,685560
28731-ACE-SAC,16,0,2005,685684
28731-ACE-SAC,16,0,2005,685896
28731-ACE-SAC,16,0,2005,686154
28731-ACE-SAC,16,0,2005,686176
28731-ACE-SAC,16,0,2005,686260
28731-ACE-SAC,16,0,2005,686274
28731-ACE-SAC,16,0,2005,686289
28731-ACE-SAC,16,0,2005,686674
28731-ACE-SAC,1,1,2009,396262
28731-ACE-SAC,32,7,2006,637009
28731-ACE-SAC,4,0,2006,396547
28731-ACE-SAC,44,8,2006,422491
28731-ACE-SAC,3,1,2008,685069
28731-ACE-SAC,3,1,2008,685179
28731-ACE-SAC,3,1,2008,685529
28731-ACE-SAC,3,1,2008,686489
28731-ACE-SAC,23,0,2007,405184
28731-ACE-SAC,4,1,2006,405526
28731-ACE-SAC,19,4,2010,685998
28731-ACE-SAC,45,13,2006,637761
28731-ACE-SAC,17,9,2005,403660
28731-ACE-SAC,2,1,2007,314801
28731-ACE-SAC,5,4,2009,397667
28731-ACE-SAC,31,7,2010,403612
28731-ACE-SAC,21,14,2006,403471
28731-ACE-SAC,1,0,2010,488154
28731-ACE-SAC,1,0,2011,397222
28731-ACE-SAC,19,2,2006,637829
28731-ACE-SAC,26,13,2007,406065
28731-ACE-SAC,1,1,2008,405913
28731-ACE-SAC,11,1,2011,398361
28731-ACE-SAC,17,3,2009,685170
28731-ACE-SAC,17,3,2009,685541
28731-ACE-SAC,17,3,2009,685656
28731-ACE-SAC,17,3,2009,685672
28731-ACE-SAC,17,3,2009,685895
28731-ACE-SAC,17,3,2009,686580
28731-ACE-SAC,10,0,2009,685255
28731-ACE-SAC,10,0,2009,686679
28731-ACE-SAC,30,9,2007,405809
28731-ACE-SAC,17,1,2012,404456
28731-ACE-SAC,33,1,2007,405830
28731-ACE-SAC,33,1,2007,405963
28731-ACE-SAC,3,0,2006,396838
28731-ACE-SAC,4,4,2007,397778
28731-ACE-SAC,4,0,2008,397128
28731-ACE-SAC,41,3,2008,398483
28731-ACE-SAC,17,0,2008,405000
28731-ACE-SAC,24,1,2008,1284
28731-ACE-SAC,24,1,2008,9995
28731-ACE-SAC,24,1,2008,685788
28731-ACE-SAC,24,1,2008,685870
28731-ACE-SAC,19,1,2008,1284
28731-ACE-SAC,19,1,2008,9995
28731-ACE-SAC,19,1,2008,685788
28731-ACE-SAC,19,1,2008,685870
28731-ACE-SAC,11,0,2009,613308
28731-ACE-SAC,2,2,2012,397783
28731-ACE-SAC,4,3,2007,637048
28731-ACE-SAC,2,2,2009,404965
28731-ACE-SAC,12,3,2009,405806
28731-ACE-SAC,9,0,2012,395796
28731-ACE-SAC,11,0,2008,405297
28731-ACE-SAC,6,3,2008,398438
28731-ACE-SAC,4,1,2005,314366
28731-ACE-SAC,4,1,2005,315051
28731-ACE-SAC,4,1,2005,315814
28731-ACE-SAC,7,1,2005,314547
28731-ACE-SAC,6,0,2007,395819
28731-ACE-SAC,26,5,2009,405792
28731-ACE-SAC,8,4,2005,396469
28731-ACE-SAC,20,1,2008,405713
28731-ACE-SAC,12,0,2007,405767
28731-ACE-SAC,1,0,2006,396206
28731-ACE-SAC,5,1,2010,396092
28731-ACE-SAC,2,0,2011,395627
28731-ACE-SAC,24,1,2008,403726
28731-ACE-SAC,22,7,2006,406127
28731-ACE-SAC,15,3,2006,405864
28731-ACE-SAC,51,14,2007,405032
28731-ACE-SAC,15,0,2011,613307
28731-ACE-SAC,5,0,2011,395474
28731-ACE-SAC,30,0,2007,404958
28731-ACE-SAC,30,0,2007,405183
28731-ACE-SAC,37,0,2007,404958
28731-ACE-SAC,37,0,2007,405183
28731-ACE-SAC,30,0,2005,405606
28731-ACE-SAC,4,1,2011,397677
28731-ACE-SAC,2,2,2005,398564
28731-ACE-SAC,17,2,2009,404976
28731-ACE-SAC,6,2,2005,642007
28731-ACE-SAC,6,2,2005,642116
28731-ACE-SAC,5,1,2008,405049
28731-ACE-SAC,8,0,2006,685371
28731-ACE-SAC,8,0,2006,686468
28731-ACE-SAC,8,0,2006,685371
28731-ACE-SAC,8,0,2006,686468
28731-ACE-SAC,2,0,2008,405698
28731-ACE-SAC,13,1,2010,8271
28731-ACE-SAC,13,1,2010,9724
28731-ACE-SAC,13,1,2010,685014
28731-ACE-SAC,13,1,2010,685076
28731-ACE-SAC,13,1,2010,685102
28731-ACE-SAC,13,1,2010,685112
28731-ACE-SAC,13,1,2010,685120
28731-ACE-SAC,13,1,2010,685293
28731-ACE-SAC,13,1,2010,685316
28731-ACE-SAC,13,1,2010,685481
28731-ACE-SAC,13,1,2010,685583
28731-ACE-SAC,13,1,2010,685655
28731-ACE-SAC,13,1,2010,685801
28731-ACE-SAC,13,1,2010,685922
28731-ACE-SAC,13,1,2010,686045
28731-ACE-SAC,13,1,2010,686224
28731-ACE-SAC,13,1,2010,686481
28731-ACE-SAC,17,2,2010,8271
28731-ACE-SAC,17,2,2010,9724
28731-ACE-SAC,17,2,2010,685014
28731-ACE-SAC,17,2,2010,685076
28731-ACE-SAC,17,2,2010,685102
28731-ACE-SAC,17,2,2010,685112
28731-ACE-SAC,17,2,2010,685120
28731-ACE-SAC,17,2,2010,685293
28731-ACE-SAC,17,2,2010,685316
28731-ACE-SAC,17,2,2010,685481
28731-ACE-SAC,17,2,2010,685583
28731-ACE-SAC,17,2,2010,685655
28731-ACE-SAC,17,2,2010,685801
28731-ACE-SAC,17,2,2010,685922
28731-ACE-SAC,17,2,2010,686045
28731-ACE-SAC,17,2,2010,686224
28731-ACE-SAC,17,2,2010,686481
28731-ACE-SAC,10,0,2010,8271
28731-ACE-SAC,10,0,2010,9724
28731-ACE-SAC,10,0,2010,685014
28731-ACE-SAC,10,0,2010,685076
28731-ACE-SAC,10,0,2010,685102
28731-ACE-SAC,10,0,2010,685112
28731-ACE-SAC,10,0,2010,685120
28731-ACE-SAC,10,0,2010,685293
28731-ACE-SAC,10,0,2010,685316
28731-ACE-SAC,10,0,2010,685481
28731-ACE-SAC,10,0,2010,685583
28731-ACE-SAC,10,0,2010,685655
28731-ACE-SAC,10,0,2010,685801
28731-ACE-SAC,10,0,2010,685922
28731-ACE-SAC,10,0,2010,686045
28731-ACE-SAC,10,0,2010,686224
28731-ACE-SAC,10,0,2010,686481
28731-ACE-SAC,8,3,2010,8271
28731-ACE-SAC,8,3,2010,9724
28731-ACE-SAC,8,3,2010,685014
28731-ACE-SAC,8,3,2010,685076
28731-ACE-SAC,8,3,2010,685102
28731-ACE-SAC,8,3,2010,685112
28731-ACE-SAC,8,3,2010,685120
28731-ACE-SAC,8,3,2010,685293
28731-ACE-SAC,8,3,2010,685316
28731-ACE-SAC,8,3,2010,685481
28731-ACE-SAC,8,3,2010,685583
28731-ACE-SAC,8,3,2010,685655
28731-ACE-SAC,8,3,2010,685801
28731-ACE-SAC,8,3,2010,685922
28731-ACE-SAC,8,3,2010,686045
28731-ACE-SAC,8,3,2010,686224
28731-ACE-SAC,8,3,2010,686481
28731-ACE-SAC,8,3,2010,8271
28731-ACE-SAC,8,3,2010,9724
28731-ACE-SAC,8,3,2010,685014
28731-ACE-SAC,8,3,2010,685076
28731-ACE-SAC,8,3,2010,685102
28731-ACE-SAC,8,3,2010,685112
28731-ACE-SAC,8,3,2010,685120
28731-ACE-SAC,8,3,2010,685293
28731-ACE-SAC,8,3,2010,685316
28731-ACE-SAC,8,3,2010,685481
28731-ACE-SAC,8,3,2010,685583
28731-ACE-SAC,8,3,2010,685655
28731-ACE-SAC,8,3,2010,685801
28731-ACE-SAC,8,3,2010,685922
28731-ACE-SAC,8,3,2010,686045
28731-ACE-SAC,8,3,2010,686224
28731-ACE-SAC,8,3,2010,686481
28731-ACE-SAC,5,1,2010,8271
28731-ACE-SAC,5,1,2010,9724
28731-ACE-SAC,5,1,2010,685014
28731-ACE-SAC,5,1,2010,685076
28731-ACE-SAC,5,1,2010,685102
28731-ACE-SAC,5,1,2010,685112
28731-ACE-SAC,5,1,2010,685120
28731-ACE-SAC,5,1,2010,685293
28731-ACE-SAC,5,1,2010,685316
28731-ACE-SAC,5,1,2010,685481
28731-ACE-SAC,5,1,2010,685583
28731-ACE-SAC,5,1,2010,685655
28731-ACE-SAC,5,1,2010,685801
28731-ACE-SAC,5,1,2010,685922
28731-ACE-SAC,5,1,2010,686045
28731-ACE-SAC,5,1,2010,686224
28731-ACE-SAC,5,1,2010,686481
28731-ACE-SAC,4,2,2010,8271
28731-ACE-SAC,4,2,2010,9724
28731-ACE-SAC,4,2,2010,685014
28731-ACE-SAC,4,2,2010,685076
28731-ACE-SAC,4,2,2010,685102
28731-ACE-SAC,4,2,2010,685112
28731-ACE-SAC,4,2,2010,685120
28731-ACE-SAC,4,2,2010,685293
28731-ACE-SAC,4,2,2010,685316
28731-ACE-SAC,4,2,2010,685481
28731-ACE-SAC,4,2,2010,685583
28731-ACE-SAC,4,2,2010,685655
28731-ACE-SAC,4,2,2010,685801
28731-ACE-SAC,4,2,2010,685922
28731-ACE-SAC,4,2,2010,686045
28731-ACE-SAC,4,2,2010,686224
28731-ACE-SAC,4,2,2010,686481
28731-ACE-SAC,10,0,2010,8271
28731-ACE-SAC,10,0,2010,9724
28731-ACE-SAC,10,0,2010,685014
28731-ACE-SAC,10,0,2010,685076
28731-ACE-SAC,10,0,2010,685102
28731-ACE-SAC,10,0,2010,685112
28731-ACE-SAC,10,0,2010,685120
28731-ACE-SAC,10,0,2010,685293
28731-ACE-SAC,10,0,2010,685316
28731-ACE-SAC,10,0,2010,685481
28731-ACE-SAC,10,0,2010,685583
28731-ACE-SAC,10,0,2010,685655
28731-ACE-SAC,10,0,2010,685801
28731-ACE-SAC,10,0,2010,685922
28731-ACE-SAC,10,0,2010,686045
28731-ACE-SAC,10,0,2010,686224
28731-ACE-SAC,10,0,2010,686481
28731-ACE-SAC,11,1,2010,8271
28731-ACE-SAC,11,1,2010,9724
28731-ACE-SAC,11,1,2010,685014
28731-ACE-SAC,11,1,2010,685076
28731-ACE-SAC,11,1,2010,685102
28731-ACE-SAC,11,1,2010,685112
28731-ACE-SAC,11,1,2010,685120
28731-ACE-SAC,11,1,2010,685293
28731-ACE-SAC,11,1,2010,685316
28731-ACE-SAC,11,1,2010,685481
28731-ACE-SAC,11,1,2010,685583
28731-ACE-SAC,11,1,2010,685655
28731-ACE-SAC,11,1,2010,685801
28731-ACE-SAC,11,1,2010,685922
28731-ACE-SAC,11,1,2010,686045
28731-ACE-SAC,11,1,2010,686224
28731-ACE-SAC,11,1,2010,686481
28731-ACE-SAC,7,0,2010,7070
28731-ACE-SAC,7,0,2010,9093
28731-ACE-SAC,7,0,2010,10921
28731-ACE-SAC,7,0,2010,685073
28731-ACE-SAC,7,0,2010,685111
28731-ACE-SAC,7,0,2010,685446
28731-ACE-SAC,7,0,2010,685893
28731-ACE-SAC,7,0,2010,686014
28731-ACE-SAC,7,0,2010,686061
28731-ACE-SAC,7,0,2010,686151
28731-ACE-SAC,7,0,2010,686341
28731-ACE-SAC,6,0,2010,7070
28731-ACE-SAC,6,0,2010,9093
28731-ACE-SAC,6,0,2010,10921
28731-ACE-SAC,6,0,2010,685073
28731-ACE-SAC,6,0,2010,685111
28731-ACE-SAC,6,0,2010,685446
28731-ACE-SAC,6,0,2010,685893
28731-ACE-SAC,6,0,2010,686014
28731-ACE-SAC,6,0,2010,686061
28731-ACE-SAC,6,0,2010,686151
28731-ACE-SAC,6,0,2010,686341
28731-ACE-SAC,12,1,2010,7070
28731-ACE-SAC,12,1,2010,9093
28731-ACE-SAC,12,1,2010,10921
28731-ACE-SAC,12,1,2010,685073
28731-ACE-SAC,12,1,2010,685111
28731-ACE-SAC,12,1,2010,685446
28731-ACE-SAC,12,1,2010,685893
28731-ACE-SAC,12,1,2010,686014
28731-ACE-SAC,12,1,2010,686061
28731-ACE-SAC,12,1,2010,686151
28731-ACE-SAC,12,1,2010,686341
28731-ACE-SAC,16,0,2011,504290
28731-ACE-SAC,14,4,2009,405712
28731-ACE-SAC,26,1,2006,637828
28731-ACE-SAC,9,1,2010,396886
28731-ACE-SAC,19,0,2008,403358
28731-ACE-SAC,8,3,2005,397703
28731-ACE-SAC,10,2,2008,404980
28731-ACE-SAC,2,1,2009,395644
28731-ACE-SAC,1,0,2007,397029
28731-ACE-SAC,12,3,2010,641556
28731-ACE-SAC,6,0,2008,405663
28731-ACE-SAC,6,2,2006,395691
28731-ACE-SAC,13,1,2007,405269
28731-ACE-SAC,1,0,2011,395629
28731-ACE-SAC,3,1,2011,395559
28731-ACE-SAC,8,0,2011,504217
28731-ACE-SAC,6,0,2006,316607
28731-ACE-SAC,6,1,2006,315862
28731-ACE-SAC,6,0,2012,395762
28731-ACE-SAC,20,0,2007,405374
28731-ACE-SAC,21,7,2005,405357
28731-ACE-SAC,14,0,2009,395496
28731-ACE-SAC,14,1,2008,405249
28731-ACE-SAC,17,6,2006,637734
28731-ACE-SAC,1,1,2011,396138
28731-ACE-SAC,4,0,2008,396415
28731-ACE-SAC,4,4,2012,404578
28731-ACE-SAC,20,8,2009,406040
28731-ACE-SAC,28,9,2007,405912
28731-ACE-SAC,11,1,2008,612941
28731-ACE-SAC,4,0,2005,396056
28731-ACE-SAC,7,3,2007,405673
28731-ACE-SAC,14,1,2008,685279
28731-ACE-SAC,14,1,2008,685339
28731-ACE-SAC,14,1,2008,685496
28731-ACE-SAC,14,1,2008,685612
28731-ACE-SAC,14,1,2008,686565
28731-ACE-SAC,14,0,2008,685279
28731-ACE-SAC,14,0,2008,685339
28731-ACE-SAC,14,0,2008,685496
28731-ACE-SAC,14,0,2008,685612
28731-ACE-SAC,14,0,2008,686565
28731-ACE-SAC,15,3,2008,685279
28731-ACE-SAC,15,3,2008,685339
28731-ACE-SAC,15,3,2008,685496
28731-ACE-SAC,15,3,2008,685612
28731-ACE-SAC,15,3,2008,686565
28731-ACE-SAC,12,4,2007,398395
28731-ACE-SAC,2,0,2008,637125
28731-ACE-SAC,4,0,2009,397970
28731-ACE-SAC,8,0,2011,396047
28731-ACE-SAC,10,2,2007,395738
28731-ACE-SAC,7,0,2007,405567
28731-ACE-SAC,16,0,2010,405820
28731-ACE-SAC,4,0,2010,685864
28731-ACE-SAC,4,0,2010,686199
28731-ACE-SAC,6,1,2010,685864
28731-ACE-SAC,6,1,2010,686199
28731-ACE-SAC,9,0,2009,685229
28731-ACE-SAC,9,0,2009,686461
28731-ACE-SAC,8,0,2009,685229
28731-ACE-SAC,8,0,2009,686461
28731-ACE-SAC,9,1,2005,642029
28731-ACE-SAC,17,0,2005,642166
28731-ACE-SAC,7,3,2005,637777
28731-ACE-SAC,14,1,2007,641304
28731-ACE-SAC,11,0,2012,488162
28731-ACE-SAC,14,2,2009,685768
28731-ACE-SAC,14,2,2009,685818
28731-ACE-SAC,14,2,2009,686294
28731-ACE-SAC,20,6,2008,405618
28731-ACE-SAC,8,2,2005,642122
28731-ACE-SAC,4,2,2012,395787
28731-ACE-SAC,17,4,2007,405254
28731-ACE-SAC,23,3,2007,641284
28731-ACE-SAC,3,3,2011,397909
28731-ACE-SAC,4,1,2008,685839
28731-ACE-SAC,4,1,2008,686153
28731-ACE-SAC,4,0,2008,685839
28731-ACE-SAC,4,0,2008,686153
28731-ACE-SAC,22,0,2007,404191
28731-ACE-SAC,3,1,2011,403387
28731-ACE-SAC,4,3,2008,405241
28731-ACE-SAC,5,0,2008,641296
28731-ACE-SAC,11,0,2012,397004
28731-ACE-SAC,5,2,2012,398641
28731-ACE-SAC,9,6,2010,686531
28731-ACE-SAC,9,6,2010,686651
28731-ACE-SAC,7,1,2010,686531
28731-ACE-SAC,7,1,2010,686651
28731-ACE-SAC,6,2,2005,396163
28731-ACE-SAC,8,1,2008,685104
28731-ACE-SAC,8,1,2008,685183
28731-ACE-SAC,8,1,2008,685312
28731-ACE-SAC,8,1,2008,685490
28731-ACE-SAC,8,1,2008,685706
28731-ACE-SAC,8,1,2008,685794
28731-ACE-SAC,8,1,2008,685883
28731-ACE-SAC,8,1,2008,686237
28731-ACE-SAC,8,1,2008,686477
28731-ACE-SAC,8,2,2010,488136
28731-ACE-SAC,17,8,2006,637949
28731-ACE-SAC,7,1,2008,405866
28731-ACE-SAC,58,15,2008,404052
28731-ACE-SAC,9,1,2010,404989
28731-ACE-SAC,26,2,2010,405275
28731-ACE-SAC,18,3,2011,488337
28731-ACE-SAC,3,2,2005,642172
28731-ACE-SAC,32,3,2009,405727
28731-ACE-SAC,32,6,2010,404231
28731-ACE-SAC,32,6,2010,405867
28731-ACE-SAC,6,4,2006,642293
28731-ACE-SAC,3,2,2008,396033
28731-ACE-SAC,1,0,2006,397989
28731-ACE-SAC,7,2,2009,396788
28731-ACE-SAC,44,17,2008,405859
28731-ACE-SAC,15,0,2005,315104
28731-ACE-SAC,1,1,2007,316540
28731-ACE-SAC,1,1,2007,316954
28731-ACE-SAC,18,2,2006,637757
28731-ACE-SAC,16,6,2009,405725
28731-ACE-SAC,1,0,2008,398442
28731-ACE-SAC,3,0,2007,641320
28731-ACE-SAC,6,2,2010,404408
28731-ACE-SAC,4,0,2006,642054
28731-ACE-SAC,5,0,2007,315982
28731-ACE-SAC,11,1,2007,397801
28731-ACE-SAC,23,2,2005,641972
28731-ACE-SAC,43,2,2006,637833
28731-ACE-SAC,27,1,2007,406210
28731-ACE-SAC,27,1,2007,423853
28731-ACE-SAC,22,3,2006,642201
28731-ACE-SAC,25,11,2008,406017
28731-ACE-SAC,30,4,2006,637795
28731-ACE-SAC,3,2,2010,405894
28731-ACE-SAC,55,14,2008,641268
28731-ACE-SAC,25,9,2005,641358
28731-ACE-SAC,9,3,2012,395739
28731-ACE-SAC,13,0,2010,405148
28731-ACE-SAC,27,2,2007,404340
28731-ACE-SAC,27,2,2007,404360
28731-ACE-SAC,12,2,2008,685520
28731-ACE-SAC,12,2,2008,685845
28731-ACE-SAC,12,2,2008,685881
28731-ACE-SAC,12,2,2008,686604
28731-ACE-SAC,12,2,2008,686680
28731-ACE-SAC,7,0,2008,685520
28731-ACE-SAC,7,0,2008,685845
28731-ACE-SAC,7,0,2008,685881
28731-ACE-SAC,7,0,2008,686604
28731-ACE-SAC,7,0,2008,686680
28731-ACE-SAC,12,1,2008,685520
28731-ACE-SAC,12,1,2008,685845
28731-ACE-SAC,12,1,2008,685881
28731-ACE-SAC,12,1,2008,686604
28731-ACE-SAC,12,1,2008,686680
28731-ACE-SAC,4,3,2012,488336
28731-ACE-SAC,1,0,2009,488347
28731-ACE-SAC,10,0,2010,396835
28731-ACE-SAC,2,0,2007,398624
28731-ACE-SAC,9,5,2012,395853
28731-ACE-SAC,48,18,2005,641352
28731-ACE-SAC,25,11,2008,405063
28731-ACE-SAC,7,2,2009,403583
28731-ACE-SAC,9,2,2007,404429
28731-ACE-SAC,7,2,2007,406131
