bottle	scan	species	phase	NP	all.treat	ca_1	ca_2	ca_3	ca_4	ca_5	ca_6	ca_7	ca_8	na_1	na_2	na_3	na_4	pr_1	pr_2	pr_3
V1S2	10	Verucomicrobium	log	50	Ver_log_50_V1S2	0.043219	0.055043	0.107471	0.113983	0.154315	0.165131	0.163914	0.209833	0.023244	0.056458	0.089797	0.167871	0.271123	0.221734	0.237021
V1S2	11	Verucomicrobium	log	50	Ver_log_50_V1S2	0.034667	0.053414	0.10485	0.110025	0.152113	0.1738	0.172326	0.234378	0.020941	0.056107	0.110718	0.175873	0.25282	0.230258	0.22725
V1S2	12	Verucomicrobium	log	50	Ver_log_50_V1S2	0.044435	0.043491	0.104516	0.097939	0.162246	0.172443	0.171103	0.192211	0.037301	0.058702	0.126296	0.17249	0.27695	0.234525	0.244042
V1S2	13	Verucomicrobium	log	50	Ver_log_50_V1S2	0.051931	0.050551	0.105506	0.105829	0.156343	0.175898	0.164816	0.195009	0.031829	0.053822	0.122988	0.171268	0.267475	0.241503	0.23996
V1S2	14	Verucomicrobium	log	50	Ver_log_50_V1S2	0.039377	0.035637	0.110077	0.093856	0.15195	0.167084	0.159923	0.20297	0.030287	0.060874	0.147225	0.172413	0.280415	0.23466	0.240477
V1S2	15	Verucomicrobium	log	50	Ver_log_50_V1S2	0.036418	0.04012	0.116506	0.105979	0.150398	0.160532	0.174404	0.188426	0.037678	0.064454	0.148643	0.183145	0.281727	0.238018	0.249009
V1S2	16	Verucomicrobium	log	50	Ver_log_50_V1S2	0.046788	0.062942	0.11421	0.114369	0.151906	0.179923	0.185536	0.211888	0.03394	0.052401	0.124506	0.168998	0.271343	0.239472	0.243273
V1S2	17	Verucomicrobium	log	50	Ver_log_50_V1S2	0.067677	0.092161	0.128176	0.132343	0.162174	0.183837	0.193644	0.238138	0.030494	0.044783	0.093493	0.135235	0.261038	0.229797	0.240342
V1S2	18	Verucomicrobium	log	50	Ver_log_50_V1S2	0.035257	0.045585	0.10865	0.12067	0.158807	0.170759	0.174711	0.190533	0.036141	0.055154	0.123146	0.167692	0.281916	0.242045	0.262599
V1S2	19	Verucomicrobium	log	50	Ver_log_50_V1S2	0.035111	0.037764	0.103782	0.09817	0.154429	0.167327	0.162058	0.253062	0.021226	0.048875	0.10273	0.168749	0.273016	0.229602	0.243168
V1S2	20	Verucomicrobium	log	50	Ver_log_50_V1S2	0.03746	0.036594	0.103951	0.101556	0.152429	0.154936	0.171014	0.196978	0.041236	0.069309	0.133199	0.174677	0.263001	0.232134	0.229198
V2S1	1	Verucomicrobium	log	500	Ver_log_500_V2S1	0.019942	0.02816	0.108157	0.119412	0.164858	0.184979	0.1801	0.194239	0.026191	0.05192	0.101006	0.154278	0.267552	0.249253	0.266522
V2S1	2	Verucomicrobium	log	500	Ver_log_500_V2S1	0.024741	0.03593	0.11419	0.12232	0.16986	0.185322	0.177649	0.207679	0.032609	0.055349	0.081799	0.152369	0.282956	0.229436	0.248995
V2S1	3	Verucomicrobium	log	500	Ver_log_500_V2S1	0.053924	0.062199	0.113278	0.133887	0.1743	0.211911	0.207657	0.236736	0.022431	0.037408	0.055391	0.112199	0.255281	0.21138	0.235794
V2S1	4	Verucomicrobium	log	500	Ver_log_500_V2S1	0.022293	0.02916	0.10582	0.106463	0.154768	0.178328	0.165318	0.171452	0.033792	0.063263	0.115088	0.183913	0.274029	0.239815	0.256822
V2S1	5	Verucomicrobium	log	500	Ver_log_500_V2S1	0.019523	0.015529	0.085847	0.085336	0.141618	0.15313	0.163406	0.15432	0.045703	0.066452	0.129789	0.207784	0.257522	0.244112	0.25929
V2S1	6	Verucomicrobium	log	500	Ver_log_500_V2S1	0.006514	0.010337	0.10338	0.110395	0.147278	0.171456	0.166454	0.166293	0.038279	0.067622	0.141937	0.189969	0.285272	0.250096	0.259128
V2S1	7	Verucomicrobium	log	500	Ver_log_500_V2S1	0.011298	0.034041	0.111782	0.117766	0.169102	0.196265	0.186509	0.195941	0.022621	0.051728	0.110715	0.173766	0.294643	0.256234	0.269662
V2S1	8	Verucomicrobium	log	500	Ver_log_500_V2S1	0.056186	0.066748	0.128853	0.116075	0.176792	0.178498	0.172469	0.178706	0.033267	0.051347	0.073126	0.123411	0.292214	0.219198	0.220981
V2S1	9	Verucomicrobium	log	500	Ver_log_500_V2S1	0.041949	0.060429	0.115148	0.122733	0.146311	0.1748	0.177366	0.199524	0.035847	0.066052	0.09836	0.141206	0.264757	0.2266	0.248412
V2S1	10	Verucomicrobium	log	500	Ver_log_500_V2S1	0.031744	0.05384	0.100606	0.12117	0.165503	0.200796	0.199959	0.233691	0.021934	0.048666	0.090411	0.151615	0.248037	0.228522	0.231313
V2S1	11	Verucomicrobium	log	500	Ver_log_500_V2S1	0.027851	0.02876	0.092733	0.120313	0.165207	0.178777	0.188778	0.231338	0.027524	0.046597	0.070661	0.158942	0.260123	0.225044	0.237976
V2S1	12	Verucomicrobium	log	500	Ver_log_500_V2S1	0.017275	0.02093	0.094997	0.110935	0.154794	0.174909	0.160772	0.16358	0.026834	0.056501	0.108835	0.166598	0.290107	0.259308	0.267236
V2S1	13	Verucomicrobium	log	500	Ver_log_500_V2S1	0.022938	0.030665	0.112271	0.121909	0.161148	0.177883	0.171315	0.208416	0.026987	0.057561	0.069477	0.155873	0.267214	0.222794	0.222389
V2S1	14	Verucomicrobium	log	500	Ver_log_500_V2S1	0.010794	0.015668	0.105102	0.103495	0.149059	0.173304	0.154148	0.173899	0.031411	0.065067	0.120022	0.180351	0.282265	0.242975	0.27135
V2S1	15	Verucomicrobium	log	500	Ver_log_500_V2S1	0.01671	0.026834	0.110921	0.117641	0.162835	0.179701	0.177229	0.194757	0.033619	0.063928	0.110973	0.167668	0.305851	0.239449	0.267138
V2S1	16	Verucomicrobium	log	500	Ver_log_500_V2S1	0.034349	0.053184	0.109744	0.115966	0.160201	0.194982	0.191097	0.208646	0.025463	0.042199	0.064837	0.147942	0.255153	0.223626	0.240785
V2S1	17	Verucomicrobium	log	500	Ver_log_500_V2S1	0.021503	0.040132	0.10931	0.117235	0.155726	0.191671	0.179424	0.181643	0.028918	0.05132	0.114518	0.162302	0.270126	0.236104	0.247579
V2S1	18	Verucomicrobium	log	500	Ver_log_500_V2S1	0.016485	0.02744	0.111318	0.116745	0.171045	0.180287	0.177607	0.22356	0.02332	0.051644	0.071264	0.15719	0.286735	0.225886	0.243292
V2S1	19	Verucomicrobium	log	500	Ver_log_500_V2S1	0.022447	0.024048	0.101079	0.106003	0.156406	0.168608	0.170653	0.173103	0.03612	0.058048	0.117603	0.168289	0.281644	0.249025	0.251859
V2S1	20	Verucomicrobium	log	500	Ver_log_500_V2S1	0.016263	0.016193	0.094037	0.103479	0.155087	0.16616	0.160519	0.161602	0.049071	0.065435	0.131653	0.181467	0.28837	0.246127	0.274317
V3L1	1	Verucomicrobium	log	5	Ver_log_5_V3L1	0.038787	0.038167	0.101285	0.098596	0.141842	0.166753	0.156382	0.147646	0.044652	0.067299	0.146334	0.18066	0.277021	0.250809	0.251372
V3L1	2	Verucomicrobium	log	5	Ver_log_5_V3L1	0.022959	0.025835	0.098248	0.090598	0.153415	0.167439	0.161458	0.182535	0.0342	0.092052	0.140889	0.182464	0.289967	0.245623	0.243145
V3L1	3	Verucomicrobium	log	5	Ver_log_5_V3L1	0.030598	0.037637	0.104858	0.105982	0.141117	0.177112	0.160374	0.179115	0.033707	0.069069	0.13924	0.190126	0.273671	0.240024	0.25276
V3L1	4	Verucomicrobium	log	5	Ver_log_5_V3L1	0.013988	0.037889	0.123302	0.119928	0.174933	0.211476	0.181673	0.201912	0.050449	0.085053	0.150182	0.163156	0.294174	0.226447	0.240241
V3L1	5	Verucomicrobium	log	5	Ver_log_5_V3L1	0.040151	0.066917	0.107786	0.097523	0.15795	0.198284	0.181777	0.205785	0.026871	0.059343	0.13025	0.167914	0.260711	0.239452	0.234868
V3L1	6	Verucomicrobium	log	5	Ver_log_5_V3L1	0.046957	0.047372	0.103505	0.092236	0.140749	0.159711	0.165705	0.184728	0.034737	0.06785	0.144119	0.180608	0.274996	0.2486	0.240032
V3L1	7	Verucomicrobium	log	5	Ver_log_5_V3L1	0.019883	0.017066	0.115243	0.107124	0.160048	0.173709	0.154424	0.174507	0.050808	0.09757	0.161191	0.169035	0.287792	0.233121	0.24139
V3L1	8	Verucomicrobium	log	5	Ver_log_5_V3L1	0.011388	0.021916	0.113086	0.10284	0.173147	0.182956	0.17187	0.163097	0.047913	0.076296	0.131069	0.179462	0.275182	0.240039	0.230815
V3L1	9	Verucomicrobium	log	5	Ver_log_5_V3L1	0.003014	0.010856	0.099817	0.114962	0.168915	0.176649	0.173656	0.173835	0.054847	0.078411	0.146885	0.166664	0.286996	0.235451	0.216879
V3L1	10	Verucomicrobium	log	5	Ver_log_5_V3L1	0.026013	0.023616	0.101145	0.09635	0.15924	0.173819	0.168843	0.171477	0.033967	0.083645	0.149494	0.169566	0.281784	0.244641	0.244005
V3L1	11	Verucomicrobium	log	5	Ver_log_5_V3L1	0.008244	0.014889	0.117688	0.103894	0.149524	0.17616	0.167991	0.167843	0.071084	0.101445	0.17969	0.175926	0.270945	0.23037	0.226518
V3L1	12	Verucomicrobium	log	5	Ver_log_5_V3L1	0.009508	0.019759	0.113512	0.10314	0.170539	0.205957	0.186762	0.176097	0.073534	0.104965	0.159038	0.149964	0.270325	0.220273	0.217088
V3L1	13	Verucomicrobium	log	5	Ver_log_5_V3L1	0.022074	0.042974	0.1302	0.120754	0.166727	0.184171	0.178861	0.164282	0.091495	0.116354	0.166026	0.132552	0.252897	0.210739	0.176946
V3L1	14	Verucomicrobium	log	5	Ver_log_5_V3L1	0.020696	0.022089	0.115298	0.104399	0.161377	0.181449	0.183402	0.171253	0.066313	0.091068	0.155106	0.191449	0.276616	0.222143	0.228418
V3L1	15	Verucomicrobium	log	5	Ver_log_5_V3L1	0.001355	0.022944	0.129393	0.110702	0.170066	0.197983	0.179741	0.179191	0.064917	0.091307	0.170446	0.156336	0.272166	0.250578	0.227668
V3L1	16	Verucomicrobium	log	5	Ver_log_5_V3L1	0.029121	0.043633	0.092216	0.1017	0.14103	0.170488	0.167328	0.184483	0.040317	0.058755	0.130333	0.208586	0.270749	0.246683	0.242251
V3L1	17	Verucomicrobium	log	5	Ver_log_5_V3L1	0.03687	0.037357	0.100127	0.095689	0.14478	0.165888	0.153494	0.167777	0.043921	0.078854	0.153661	0.197849	0.285289	0.23523	0.250962
V3L1	18	Verucomicrobium	log	5	Ver_log_5_V3L1	0.03875	0.044639	0.098413	0.091568	0.135389	0.168894	0.15458	0.163302	0.038836	0.082682	0.151468	0.198464	0.274332	0.231366	0.250768
V3L1	19	Verucomicrobium	log	5	Ver_log_5_V3L1	0.040619	0.050356	0.106264	0.089812	0.148084	0.162325	0.158673	0.165669	0.045247	0.082088	0.162005	0.187361	0.274966	0.231088	0.250383
V3L1	20	Verucomicrobium	log	5	Ver_log_5_V3L1	0.032847	0.032842	0.104827	0.098793	0.144886	0.169152	0.166183	0.177746	0.028095	0.07282	0.136068	0.188914	0.263569	0.249122	0.252623
V3L2	1	Verucomicrobium	log	5	Ver_log_5_V3L2	0.021056	0.033624	0.116965	0.101401	0.155039	0.188704	0.162339	0.1512	0.032036	0.073243	0.139687	0.177396	0.289825	0.253255	0.254491
V3L2	2	Verucomicrobium	log	5	Ver_log_5_V3L2	0.039528	0.047794	0.115187	0.109679	0.145055	0.186622	0.171683	0.159396	0.033324	0.070835	0.144991	0.178341	0.270781	0.237282	0.247833
V3L2	3	Verucomicrobium	log	5	Ver_log_5_V3L2	0.05788	0.068918	0.129815	0.104479	0.159988	0.174333	0.170304	0.192852	0.032185	0.070253	0.128209	0.145488	0.275531	0.221355	0.252579
V3L2	4	Verucomicrobium	log	5	Ver_log_5_V3L2	0.040199	0.035912	0.121848	0.097397	0.159033	0.190332	0.150353	0.16329	0.028662	0.054232	0.136666	0.155926	0.253934	0.230983	0.247486
V3L2	5	Verucomicrobium	log	5	Ver_log_5_V3L2	0.069248	0.06681	0.111245	0.104618	0.154591	0.171708	0.169353	0.155304	0.032439	0.072234	0.150087	0.183794	0.258458	0.236823	0.225703
V3L2	6	Verucomicrobium	log	5	Ver_log_5_V3L2	0.040868	0.042558	0.120473	0.113791	0.149736	0.174521	0.167162	0.180579	0.032292	0.072167	0.139771	0.161894	0.290428	0.23532	0.254297
V3L2	7	Verucomicrobium	log	5	Ver_log_5_V3L2	0.036772	0.043779	0.109725	0.08665	0.143549	0.178342	0.161101	0.1647	0.035363	0.08327	0.155844	0.174457	0.283923	0.241856	0.259304
V3L2	8	Verucomicrobium	log	5	Ver_log_5_V3L2	0.04967	0.045207	0.124631	0.112386	0.158493	0.190163	0.184283	0.204924	0.015616	0.055992	0.097874	0.140549	0.284392	0.226857	0.246357
V3L2	9	Verucomicrobium	log	5	Ver_log_5_V3L2	0.027258	0.027651	0.106165	0.103545	0.143292	0.169032	0.166309	0.186494	0.031232	0.064337	0.135572	0.175208	0.285347	0.225874	0.245641
V3L2	10	Verucomicrobium	log	5	Ver_log_5_V3L2	0.05235	0.050337	0.115172	0.110992	0.156198	0.168864	0.170246	0.166322	0.036138	0.079797	0.156	0.175112	0.261631	0.246631	0.268435
V3L2	11	Verucomicrobium	log	5	Ver_log_5_V3L2	0.041281	0.039719	0.097621	0.097935	0.149108	0.177523	0.1682	0.184794	0.035593	0.06649	0.122331	0.164497	0.279636	0.235283	0.236597
V3L2	12	Verucomicrobium	log	5	Ver_log_5_V3L2	0.024586	0.026567	0.11183	0.101232	0.14194	0.175141	0.174016	0.161299	0.026519	0.076458	0.148523	0.18926	0.292523	0.238466	0.239324
V3L2	13	Verucomicrobium	log	5	Ver_log_5_V3L2	0.057642	0.067923	0.12789	0.109015	0.158295	0.171296	0.146845	0.18613	0.041703	0.069573	0.136402	0.16248	0.278529	0.222707	0.244166
V3L2	14	Verucomicrobium	log	5	Ver_log_5_V3L2	0.066764	0.072136	0.102751	0.10231	0.148088	0.187953	0.16729	0.183507	0.031397	0.073079	0.141587	0.176932	0.276282	0.232789	0.230675
V3L2	15	Verucomicrobium	log	5	Ver_log_5_V3L2	0.047064	0.07139	0.118523	0.112731	0.163361	0.201417	0.191804	0.204886	0.026845	0.05913	0.125954	0.163796	0.253697	0.242813	0.237753
V3L2	16	Verucomicrobium	log	5	Ver_log_5_V3L2	0.054739	0.086715	0.116335	0.124782	0.147013	0.215549	0.184047	0.189417	0.019649	0.061359	0.126123	0.148117	0.25933	0.236154	0.236628
V3L2	17	Verucomicrobium	log	5	Ver_log_5_V3L2	0.082365	0.087346	0.139588	0.112752	0.154407	0.17774	0.17794	0.200833	0.025507	0.056036	0.119075	0.140825	0.257317	0.202831	0.226411
V3L2	18	Verucomicrobium	log	5	Ver_log_5_V3L2	0.051625	0.047922	0.101902	0.098279	0.150581	0.18117	0.156902	0.156693	0.042415	0.076607	0.149507	0.164158	0.278284	0.235146	0.23955
V3L2	19	Verucomicrobium	log	5	Ver_log_5_V3L2	0.080296	0.087432	0.124432	0.092827	0.140616	0.177534	0.152368	0.156078	0.01624	0.074967	0.12648	0.179684	0.266486	0.214335	0.220975
V3L2	20	Verucomicrobium	log	5	Ver_log_5_V3L2	0.07031	0.090176	0.140998	0.126766	0.163773	0.217045	0.197467	0.21231	0.013548	0.053814	0.104471	0.142876	0.280254	0.224657	0.238897
V4L1	1	Verucomicrobium	log	50	Ver_log_50_V4L1	0.033942	0.03852	0.102581	0.109255	0.160233	0.200095	0.204969	0.229573	0.022993	0.038909	0.081886	0.157032	0.24149	0.233925	0.250018
V4L1	2	Verucomicrobium	log	50	Ver_log_50_V4L1	0.060327	0.092052	0.116346	0.117529	0.151671	0.203476	0.191766	0.215961	0.021752	0.049153	0.095863	0.154532	0.264952	0.225713	0.239159
V4L1	3	Verucomicrobium	log	50	Ver_log_50_V4L1	0.030542	0.03488	0.100648	0.101981	0.155192	0.176487	0.165079	0.229093	0.033414	0.05373	0.098707	0.159923	0.257109	0.223453	0.242252
V4L1	4	Verucomicrobium	log	50	Ver_log_50_V4L1	0.025157	0.041477	0.105964	0.109222	0.152235	0.185014	0.182458	0.186472	0.024104	0.065062	0.124792	0.176532	0.274263	0.252278	0.253023
V4L1	5	Verucomicrobium	log	50	Ver_log_50_V4L1	0.033211	0.050194	0.093584	0.112205	0.155931	0.198595	0.197805	0.208418	0.024503	0.051184	0.094971	0.151951	0.262704	0.247071	0.261998
V4L1	6	Verucomicrobium	log	50	Ver_log_50_V4L1	0.039678	0.057334	0.105317	0.095202	0.142423	0.173192	0.176172	0.182096	0.032984	0.067145	0.125905	0.181259	0.245179	0.24658	0.23029
V4L1	7	Verucomicrobium	log	50	Ver_log_50_V4L1	0.024663	0.036263	0.102327	0.111898	0.152008	0.177922	0.178921	0.183895	0.029644	0.0558	0.102774	0.174683	0.264686	0.24036	0.241391
V4L1	8	Verucomicrobium	log	50	Ver_log_50_V4L1	0.039973	0.049463	0.090133	0.099881	0.154772	0.194632	0.175964	0.218346	0.030838	0.046631	0.070047	0.180777	0.235372	0.219387	0.248086
V4L1	9	Verucomicrobium	log	50	Ver_log_50_V4L1	0.053051	0.077254	0.114324	0.125016	0.161152	0.20331	0.200083	0.218517	0.021023	0.049226	0.089699	0.149476	0.25265	0.229575	0.24191
V4L1	10	Verucomicrobium	log	50	Ver_log_50_V4L1	0.039044	0.047112	0.09988	0.105553	0.153182	0.193119	0.187777	0.230973	0.021985	0.041345	0.080474	0.158681	0.23095	0.232368	0.234833
V4L1	11	Verucomicrobium	log	50	Ver_log_50_V4L1	0.021681	0.041391	0.105659	0.106722	0.15716	0.185707	0.177906	0.200615	0.026722	0.053843	0.098744	0.162643	0.251825	0.249333	0.251833
V4L1	12	Verucomicrobium	log	50	Ver_log_50_V4L1	0.019628	0.025133	0.104593	0.10005	0.150942	0.180806	0.174263	0.169616	0.029063	0.058759	0.110458	0.173542	0.272596	0.256397	0.266441
V4L1	13	Verucomicrobium	log	50	Ver_log_50_V4L1	0.02177	0.037005	0.105161	0.106128	0.150263	0.180593	0.180417	0.186496	0.027889	0.055251	0.118998	0.170659	0.278789	0.244115	0.254519
V4L1	14	Verucomicrobium	log	50	Ver_log_50_V4L1	0.024389	0.038063	0.100764	0.109488	0.155774	0.186222	0.178691	0.182716	0.017788	0.057535	0.095393	0.165002	0.268965	0.246219	0.257045
V4L1	15	Verucomicrobium	log	50	Ver_log_50_V4L1	0.016663	0.042778	0.107489	0.111541	0.153203	0.184597	0.180247	0.206823	0.035545	0.065839	0.113634	0.188764	0.253588	0.226585	0.233026
V4L1	16	Verucomicrobium	log	50	Ver_log_50_V4L1	0.025474	0.045611	0.107961	0.111845	0.158406	0.193801	0.186138	0.219296	0.023127	0.050813	0.090262	0.168904	0.275038	0.243072	0.241106
V4L1	17	Verucomicrobium	log	50	Ver_log_50_V4L1	0.024924	0.051299	0.105065	0.103156	0.165554	0.197913	0.195383	0.211415	0.020642	0.048984	0.091021	0.174451	0.244229	0.24941	0.225792
V4L1	18	Verucomicrobium	log	50	Ver_log_50_V4L1	0.013111	0.015745	0.10748	0.112101	0.160753	0.165955	0.166075	0.185155	0.030345	0.052549	0.077465	0.167674	0.296719	0.239653	0.261683
V4L1	19	Verucomicrobium	log	50	Ver_log_50_V4L1	0.015665	0.022298	0.106598	0.111562	0.157958	0.169533	0.176451	0.17942	0.032759	0.056781	0.104521	0.172255	0.278291	0.251183	0.274654
V4L1	20	Verucomicrobium	log	50	Ver_log_50_V4L1	0.031334	0.043445	0.117258	0.127677	0.162262	0.191134	0.186677	0.224422	0.020137	0.045387	0.081082	0.163222	0.268392	0.230634	0.232588
V4L2	1	Verucomicrobium	log	50	Ver_log_50_V4L2	0.032409	0.066198	0.117362	0.134578	0.156032	0.210721	0.211401	0.225764	0.024831	0.047347	0.09381	0.156559	0.252988	0.24446	0.234583
V4L2	2	Verucomicrobium	log	50	Ver_log_50_V4L2	0.011649	0.022061	0.103898	0.106993	0.163256	0.17544	0.178343	0.184097	0.021588	0.049318	0.098295	0.159566	0.286727	0.253397	0.269907
V4L2	3	Verucomicrobium	log	50	Ver_log_50_V4L2	0.011303	0.027363	0.111929	0.114424	0.169608	0.172788	0.168187	0.209505	0.0236	0.054941	0.073817	0.147729	0.267362	0.231963	0.245175
V4L2	4	Verucomicrobium	log	50	Ver_log_50_V4L2	0.008441	0.010739	0.090987	0.093001	0.150078	0.157316	0.159241	0.172591	0.027731	0.060062	0.112187	0.197869	0.271645	0.240457	0.252186
V4L2	5	Verucomicrobium	log	50	Ver_log_50_V4L2	0.016624	0.031116	0.109694	0.125563	0.156724	0.185473	0.192674	0.210213	0.022465	0.048656	0.101892	0.157232	0.271138	0.241744	0.251374
V4L2	6	Verucomicrobium	log	50	Ver_log_50_V4L2	0.020899	0.039735	0.10726	0.094093	0.152469	0.183992	0.185347	0.173526	0.034325	0.057171	0.117184	0.19421	0.244846	0.251779	0.258349
V4L2	7	Verucomicrobium	log	50	Ver_log_50_V4L2	0.00779	0.023543	0.103173	0.115546	0.160106	0.166263	0.183429	0.185884	0.030692	0.063544	0.11128	0.182229	0.272688	0.247515	0.254084
V4L2	8	Verucomicrobium	log	50	Ver_log_50_V4L2	0.01478	0.021736	0.090596	0.09205	0.139597	0.166276	0.173625	0.164713	0.037238	0.067898	0.122821	0.192115	0.254406	0.248297	0.259288
V4L2	9	Verucomicrobium	log	50	Ver_log_50_V4L2	0.013461	0.023999	0.100129	0.105572	0.1528	0.17731	0.183068	0.212245	0.029119	0.054558	0.088904	0.193004	0.24728	0.236902	0.226193
V4L2	10	Verucomicrobium	log	50	Ver_log_50_V4L2	0.032576	0.057634	0.114892	0.120758	0.157403	0.178736	0.185872	0.189445	0.034055	0.054065	0.103439	0.157028	0.267597	0.237625	0.244237
V4L2	11	Verucomicrobium	log	50	Ver_log_50_V4L2	0.03517	0.048936	0.127395	0.131347	0.179651	0.19628	0.186912	0.22346	0.024449	0.04535	0.064936	0.136562	0.262439	0.22104	0.244059
V4L2	12	Verucomicrobium	log	50	Ver_log_50_V4L2	0.030332	0.050899	0.106003	0.125055	0.160461	0.198267	0.204332	0.23555	0.019452	0.044581	0.081866	0.162763	0.218082	0.233616	0.228194
V4L2	13	Verucomicrobium	log	50	Ver_log_50_V4L2	0.015135	0.030153	0.106474	0.108852	0.154486	0.193345	0.19341	0.210036	0.035946	0.061919	0.093519	0.161692	0.224915	0.231799	0.237714
V4L2	14	Verucomicrobium	log	50	Ver_log_50_V4L2	0.032993	0.056772	0.12367	0.127187	0.173023	0.200786	0.202268	0.240874	0.019013	0.039052	0.068849	0.135368	0.238081	0.228984	0.247992
V4L2	15	Verucomicrobium	log	50	Ver_log_50_V4L2	0.014756	0.031227	0.103793	0.106616	0.156034	0.183776	0.182253	0.190577	0.026389	0.052321	0.093189	0.158606	0.233184	0.239147	0.252904
V4L2	16	Verucomicrobium	log	50	Ver_log_50_V4L2	0.019679	0.029373	0.115669	0.114908	0.153048	0.174407	0.180823	0.181407	0.028986	0.060411	0.114238	0.159669	0.249225	0.237365	0.261002
V4L2	17	Verucomicrobium	log	50	Ver_log_50_V4L2	0.016837	0.022926	0.098803	0.101953	0.149488	0.168546	0.168392	0.176635	0.025271	0.05721	0.108866	0.180229	0.226072	0.251287	0.247663
V4L2	18	Verucomicrobium	log	50	Ver_log_50_V4L2	0.0095	0.014931	0.102003	0.10427	0.15023	0.162462	0.180176	0.177191	0.040573	0.066801	0.118527	0.181364	0.24454	0.251964	0.267649
V4L2	19	Verucomicrobium	log	50	Ver_log_50_V4L2	0.007084	0.016201	0.095737	0.111123	0.155338	0.167256	0.171655	0.233625	0.030086	0.054864	0.092029	0.192808	0.229469	0.222502	0.216344
V4L2	20	Verucomicrobium	log	50	Ver_log_50_V4L2	0.02977	0.04284	0.10385	0.112602	0.152323	0.173037	0.188184	0.228385	0.035014	0.050436	0.095024	0.164091	0.231274	0.229875	0.244158
V5L1	1	Verucomicrobium	log	0.5	Ver_log_0.5_V5L1	0.038446	0.05733	0.116802	0.114295	0.141682	0.172243	0.173111	0.17376	0.046851	0.06472	0.129456	0.172507	0.292856	0.242432	0.252375
V5L1	2	Verucomicrobium	log	0.5	Ver_log_0.5_V5L1	0.044978	0.050728	0.109059	0.104411	0.149075	0.171625	0.18241	0.171385	0.045754	0.081669	0.148396	0.193812	0.280423	0.251283	0.239997
